Unnamed: 0,views,likes,dislikes,comment,duration,category_A,category_B,category_C,category_D,category_E,category_F,category_G,adview
13615,4171,8.0,2.0,2.0,16.0,0,0,0,0,1,0,0,66
13616,4167,73.0,1.0,59.0,249.0,0,0,0,1,0,0,0,1
13617,4167,9.0,26.0,5.0,116.0,0,0,0,0,0,0,0,1
13618,4159,30.0,0.0,2.0,256.0,0,1,0,0,0,0,0,1
13619,4159,10.0,0.0,2.0,120.0,0,0,0,1,0,0,0,4
13620,4144,19.0,1.0,34.0,284.0,0,0,0,1,0,0,0,1861
13621,4139,65.0,0.0,26.0,254.0,0,0,0,1,0,0,0,2929
13622,4137,7.0,2.0,0.0,303.0,0,0,0,1,0,0,0,1
13623,4134,10.0,2.0,0.0,21.0,0,0,0,0,1,0,0,176
13624,4131,75.0,43.0,14.0,405.0,0,1,0,0,0,0,0,1
13625,4124,5.0,4.0,0.0,184.0,1,0,0,0,0,0,0,1
13626,4119,7.0,0.0,0.0,134.0,0,0,1,0,0,0,0,6
13627,4118,13.0,2.0,0.0,31.0,0,0,0,0,1,0,0,1
13628,4118,485.0,5.0,55.0,242.0,0,0,0,1,0,0,0,1
13629,4109,9.0,3.0,4.0,70.0,0,0,0,1,0,0,0,1
13630,4102,6.0,0.0,0.0,413.0,0,0,0,0,0,1,0,3508
13631,4084,11.0,1.0,1.0,71.0,1,0,0,0,0,0,0,1
13632,4084,78.0,5.0,26.0,1597.0,0,0,0,0,0,1,0,1050
13633,4079,1.0,0.0,0.0,224.0,0,0,0,1,0,0,0,1
13634,4076,14.0,1.0,2.0,458.0,0,0,0,1,0,0,0,1
13635,4074,2.0,2.0,1.0,150.0,0,0,0,0,0,0,0,2
13636,4074,20.0,5.0,0.0,181.0,0,0,0,0,0,0,1,1
13637,4073,9.0,5.0,0.0,113.0,0,0,0,1,0,0,0,2
13638,4070,57.0,0.0,5.0,242.0,0,0,0,0,0,0,1,1
13639,4051,6.0,1.0,0.0,196.0,1,0,0,0,0,0,0,1
13640,4048,29.0,2.0,0.0,73.0,0,0,0,1,0,0,0,1
13641,4042,13.0,0.0,1.0,217.0,0,0,0,0,0,0,1,2677
13642,4020,5.0,0.0,0.0,76.0,1,0,0,0,0,0,0,1
13643,4019,6.0,0.0,0.0,77.0,0,0,0,1,0,0,0,1
13644,4016,6.0,3.0,2.0,4060.0,0,0,0,0,0,0,1,1
13645,4016,37.0,1.0,4.0,197.0,0,0,0,1,0,0,0,1
13646,4015,52.0,5.0,4.0,130.0,0,0,0,0,0,1,0,2
13647,4010,28.0,12.0,2.0,191.0,0,0,0,0,0,1,0,426
13648,4007,8.0,1.0,1.0,254.0,0,0,0,1,0,0,0,1
13649,4006,59.0,1.0,7.0,65.0,0,0,0,0,0,0,1,1
13650,3995,61.0,3.0,5.0,25.0,0,0,0,0,1,0,0,10
13651,3994,224.0,1.0,16.0,210.0,0,0,0,1,0,0,0,1
13653,3989,18.0,3.0,0.0,36.0,0,0,1,0,0,0,0,1
13654,3966,7.0,0.0,2.0,632.0,0,0,0,1,0,0,0,2
13655,3966,20.0,0.0,5.0,662.0,0,0,0,0,0,0,1,2559
13656,3962,53.0,1.0,13.0,145.0,0,0,0,1,0,0,0,5
13657,3957,4.0,1.0,1.0,618.0,0,0,0,1,0,0,0,18
13658,3956,17.0,4.0,0.0,120.0,0,0,0,1,0,0,0,1
13659,3949,22.0,0.0,2.0,253.0,0,0,0,0,0,0,1,2265
13660,3946,15.0,1.0,0.0,26.0,0,0,0,1,0,0,0,1
13661,3943,48.0,2.0,2.0,340.0,0,0,0,1,0,0,0,1
13662,3938,15.0,1.0,12.0,308.0,0,0,0,1,0,0,0,1
13663,3938,73.0,1.0,6.0,190.0,0,0,0,1,0,0,0,1
13664,3928,10.0,0.0,1.0,260.0,0,0,0,0,0,0,1,3366
13665,3927,5.0,0.0,0.0,101.0,0,0,0,1,0,0,0,1
13666,3926,27.0,1.0,2.0,154.0,0,0,0,1,0,0,0,1
13667,3925,27.0,0.0,4.0,396.0,0,0,0,0,0,0,0,2555
13668,3911,109.0,7.0,17.0,193.0,0,0,0,0,0,1,0,1574
13669,3910,23.0,5.0,2.0,2539.0,0,0,0,1,0,0,0,1
13670,3910,114.0,5.0,157.0,709.0,0,0,0,0,0,1,0,2
13671,3909,80.0,4.0,21.0,348.0,0,0,0,1,0,0,0,5
13672,3908,21.0,0.0,5.0,201.0,0,0,0,1,0,0,0,1
13673,3904,116.0,5.0,87.0,1004.0,0,0,0,1,0,0,0,1
13674,3903,23.0,3.0,0.0,26.0,0,0,0,0,1,0,0,6
13675,3898,20.0,1.0,1.0,231.0,0,0,0,1,0,0,0,5
13676,3896,13.0,1.0,0.0,166.0,1,0,0,0,0,0,0,1
13677,3891,5.0,0.0,1.0,41.0,0,0,0,1,0,0,0,36
13678,3885,12.0,4.0,3.0,6057.0,0,0,0,0,1,0,0,3
13679,3868,27.0,2.0,2.0,213.0,0,0,1,0,0,0,0,1
13680,3858,14.0,0.0,2.0,484.0,0,0,0,1,0,0,0,1
13681,3856,100.0,1.0,68.0,2501.0,0,0,0,1,0,0,0,1
13682,3855,6.0,2.0,3.0,72.0,0,0,0,0,0,0,0,26
13684,3846,1.0,0.0,0.0,7797.0,0,0,0,1,0,0,0,2
13685,3840,3.0,0.0,0.0,155.0,0,0,0,1,0,0,0,1
13686,3839,60.0,0.0,2.0,61.0,0,0,0,0,0,1,0,3
13687,3833,9.0,0.0,0.0,267.0,0,0,0,0,0,1,0,1
13688,3830,70.0,0.0,5.0,38.0,0,0,0,1,0,0,0,13
13689,3828,34.0,0.0,2.0,378.0,0,0,0,0,0,0,1,1
13690,3821,7.0,4.0,2.0,91.0,0,0,0,1,0,0,0,1
13691,3821,157.0,3.0,35.0,760.0,0,0,0,1,0,0,0,1
13692,3820,72.0,2.0,25.0,24.0,0,1,0,0,0,0,0,3
13693,3819,54.0,7.0,7.0,221.0,0,0,0,0,0,1,0,2
13694,3818,13.0,1.0,3.0,241.0,0,0,0,0,0,0,1,744
13695,3816,6.0,2.0,0.0,1395.0,0,0,0,1,0,0,0,1
13696,3798,7.0,0.0,2.0,12.0,0,0,0,1,0,0,0,2
13698,3793,2.0,3.0,0.0,902.0,0,0,0,0,1,0,0,1
13699,3787,132.0,9.0,45.0,154.0,0,1,0,0,0,0,0,1
13700,3781,41.0,1.0,18.0,620.0,0,0,0,1,0,0,0,1
13701,3780,36.0,3.0,0.0,226.0,0,0,0,1,0,0,0,1
13702,3774,30.0,1.0,3.0,223.0,0,0,1,0,0,0,0,1
13703,3773,10.0,1.0,1.0,51.0,0,0,0,1,0,0,0,2469
13704,3764,13.0,6.0,0.0,90.0,0,0,0,1,0,0,0,1
13705,3748,165.0,25.0,12.0,343.0,0,0,0,1,0,0,0,255
13706,3743,9.0,4.0,5.0,16.0,0,0,0,1,0,0,0,1
13707,3741,50.0,1.0,19.0,223.0,0,0,0,1,0,0,0,2722
13708,3740,54.0,0.0,1.0,114.0,0,0,0,0,0,0,1,4
13709,3739,29.0,2.0,10.0,370.0,0,0,0,0,0,1,0,1
13710,3738,27.0,4.0,2.0,149.0,0,0,0,0,1,0,0,32
13711,3736,6.0,1.0,6.0,103.0,0,0,0,1,0,0,0,796
13712,3735,6.0,0.0,0.0,1853.0,0,0,0,0,1,0,0,1
13713,3722,6.0,1.0,1.0,29.0,0,0,0,1,0,0,0,2
13714,3712,23.0,0.0,3.0,921.0,0,0,0,1,0,0,0,1
13715,3711,4.0,3.0,0.0,296.0,0,0,0,1,0,0,0,1
13716,3705,14.0,0.0,1.0,106.0,0,0,0,0,0,0,1,1
13717,3700,29.0,6.0,3.0,37.0,0,1,0,0,0,0,0,1
13718,3699,5.0,5.0,0.0,73.0,0,0,0,1,0,0,0,1
13719,3698,8.0,1.0,0.0,195.0,0,0,0,0,0,1,0,2633
13720,3685,18.0,3.0,0.0,279.0,0,0,0,1,0,0,0,1
13721,3677,6.0,7.0,1.0,40.0,0,0,0,1,0,0,0,3
13722,3668,37.0,0.0,4.0,166.0,0,0,0,1,0,0,0,1
13723,3652,9.0,0.0,3.0,610.0,0,0,0,1,0,0,0,2
13724,3636,63.0,0.0,93.0,56.0,0,0,0,1,0,0,0,3
13725,3630,28.0,1.0,0.0,225.0,0,0,0,0,0,0,1,1
13726,3630,57.0,2.0,25.0,292.0,0,0,0,0,0,0,1,55
13727,3627,63.0,0.0,37.0,301.0,0,0,0,1,0,0,0,1
13728,3623,1.0,0.0,0.0,56.0,0,0,0,1,0,0,0,1
13729,3623,32.0,13.0,10.0,346.0,0,1,0,0,0,0,0,1076
13730,3611,4.0,1.0,0.0,151.0,0,0,0,1,0,0,0,1
13731,3610,37.0,3.0,16.0,94.0,0,0,0,0,0,0,1,2
13732,3603,12.0,0.0,7.0,616.0,0,0,0,0,0,0,1,1
13733,3602,19.0,1.0,0.0,258.0,0,0,0,0,0,1,0,2778
13734,3599,3.0,0.0,0.0,90.0,1,0,0,0,0,0,0,1
13735,3592,1.0,1.0,0.0,21.0,0,0,0,1,0,0,0,862
13736,3585,3.0,0.0,0.0,614.0,0,0,0,1,0,0,0,4
13737,3577,26.0,2.0,3.0,967.0,0,0,0,0,0,0,1,1
13738,3571,0.0,0.0,0.0,22.0,0,0,0,1,0,0,0,7
13739,3553,23.0,0.0,6.0,325.0,0,0,0,0,0,0,1,1
13740,3550,74.0,2.0,8.0,201.0,0,0,0,1,0,0,0,1296
13741,3544,16.0,1.0,1.0,180.0,0,0,0,1,0,0,0,1
13742,3543,7.0,0.0,2.0,214.0,0,0,0,0,0,0,1,4
13743,3532,17.0,0.0,2.0,235.0,0,0,0,0,0,0,1,1
13744,3531,7.0,3.0,0.0,11.0,0,0,0,0,1,0,0,1
13745,3529,33.0,1.0,9.0,183.0,0,0,0,1,0,0,0,2
13746,3526,8.0,2.0,0.0,32.0,0,0,0,1,0,0,0,2
13747,3521,4.0,0.0,0.0,31.0,0,0,0,0,1,0,0,1
13748,3518,4.0,1.0,1.0,720.0,0,0,0,1,0,0,0,1
13749,3509,5.0,2.0,0.0,114.0,1,0,0,0,0,0,0,1
13750,3509,0.0,0.0,0.0,103.0,0,0,0,1,0,0,0,1
13751,3501,7.0,0.0,2.0,210.0,0,0,0,0,0,1,0,3095
13752,3501,8.0,2.0,1.0,616.0,0,0,0,1,0,0,0,8
13753,3497,1.0,1.0,1.0,110.0,0,0,0,1,0,0,0,124
13754,3482,41.0,0.0,7.0,234.0,0,0,0,1,0,0,0,2787
13755,3479,16.0,1.0,1.0,193.0,0,1,0,0,0,0,0,4
13756,3472,6.0,3.0,0.0,144.0,0,0,0,1,0,0,0,2
13757,3470,84.0,1.0,11.0,890.0,0,0,0,0,0,1,0,3
13758,3469,14.0,0.0,1.0,561.0,0,0,0,0,0,0,0,2294
13759,3468,9.0,0.0,0.0,440.0,0,0,0,0,0,0,1,1
13760,3464,5.0,1.0,0.0,111.0,0,0,0,1,0,0,0,2
13762,3460,21.0,0.0,3.0,336.0,0,0,1,0,0,0,0,3
13763,3458,9.0,1.0,0.0,602.0,0,0,0,1,0,0,0,1
13764,3449,5.0,2.0,0.0,21.0,0,0,0,0,1,0,0,2
13765,3445,24.0,0.0,5.0,461.0,0,0,0,0,0,0,1,2287
13766,3436,197.0,3.0,21.0,236.0,0,0,0,0,0,0,1,1
13767,3435,27.0,0.0,0.0,82.0,0,0,0,1,0,0,0,809
13768,3435,10.0,2.0,0.0,211.0,0,0,0,0,0,0,1,1
13769,3434,48.0,6.0,5.0,34.0,0,0,0,1,0,0,0,2
13770,3432,86.0,0.0,10.0,231.0,0,0,0,1,0,0,0,7
13771,3430,17.0,11.0,0.0,125.0,0,0,0,1,0,0,0,1
13772,3429,2.0,0.0,0.0,37.0,0,0,0,1,0,0,0,1
13773,3429,36.0,1.0,10.0,467.0,0,0,0,1,0,0,0,2
13774,3421,6.0,0.0,0.0,155.0,0,0,1,0,0,0,0,1986
13775,3402,22.0,0.0,3.0,620.0,0,0,0,1,0,0,0,1
13776,3399,10.0,0.0,1.0,565.0,0,0,1,0,0,0,0,1
13777,3396,6.0,0.0,0.0,134.0,0,0,0,1,0,0,0,1
13778,3395,33.0,2.0,19.0,65.0,0,0,0,0,1,0,0,213
13779,3394,36.0,6.0,4.0,100.0,0,0,0,1,0,0,0,6
13780,3389,13.0,0.0,0.0,41.0,0,0,0,0,0,1,0,1
13781,3388,14.0,0.0,2.0,82.0,0,0,0,0,0,0,1,2559
13782,3385,2.0,1.0,0.0,820.0,0,0,0,1,0,0,0,1
13783,3382,12.0,0.0,5.0,31.0,0,0,0,1,0,0,0,1
13784,3377,22.0,2.0,3.0,2042.0,0,0,0,0,0,1,0,1
13785,3376,6.0,1.0,1.0,58.0,0,0,0,1,0,0,0,3
13786,3374,4.0,0.0,1.0,162.0,1,0,0,0,0,0,0,1
13787,3368,37.0,4.0,7.0,688.0,0,0,0,0,0,1,0,4
13788,3367,19.0,2.0,1.0,497.0,0,0,0,1,0,0,0,1
13789,3358,155.0,9.0,41.0,161.0,0,0,0,0,0,0,1,1
13790,3357,5.0,1.0,0.0,127.0,0,0,0,1,0,0,0,2
13791,3354,9.0,1.0,0.0,609.0,0,0,0,1,0,0,0,17
13792,3353,7.0,5.0,4.0,55.0,0,0,0,1,0,0,0,1
13793,3348,387.0,9.0,29.0,226.0,0,1,0,0,0,0,0,1
13794,3347,218.0,4.0,41.0,133.0,0,0,0,0,1,0,0,1
13795,3345,106.0,2.0,44.0,980.0,0,0,0,1,0,0,0,1
13796,3335,5.0,0.0,0.0,715.0,0,0,0,0,0,0,0,2923
13797,3326,4.0,2.0,1.0,101.0,0,0,0,1,0,0,0,1
13798,3324,23.0,6.0,0.0,11.0,0,0,0,0,1,0,0,2140
13799,3305,10.0,2.0,1.0,11734.0,0,0,0,0,1,0,0,3
13800,3302,34.0,0.0,1.0,241.0,0,0,0,0,0,0,1,1462
13801,3294,8.0,0.0,1.0,21.0,0,0,0,0,1,0,0,20
13802,3289,7.0,1.0,0.0,642.0,0,0,0,1,0,0,0,13
13803,3283,120.0,2.0,15.0,158.0,0,0,0,1,0,0,0,494
13804,3282,8.0,1.0,1.0,629.0,0,0,0,1,0,0,0,14
13805,3278,28.0,1.0,0.0,328.0,0,0,0,1,0,0,0,2021
13806,3271,12.0,0.0,0.0,163.0,0,0,0,1,0,0,0,1
13807,3264,2.0,1.0,0.0,31.0,0,0,0,0,0,0,1,5
13808,3261,18.0,2.0,13.0,114.0,0,0,0,1,0,0,0,1
13810,3256,26.0,2.0,0.0,193.0,0,0,0,1,0,0,0,4
13811,3253,6.0,2.0,0.0,726.0,0,0,0,1,0,0,0,1
13812,3250,5.0,5.0,0.0,634.0,0,0,0,0,1,0,0,1
13813,3247,18.0,4.0,2.0,325.0,0,0,1,0,0,0,0,3
13814,3242,103.0,2.0,59.0,1026.0,0,0,0,1,0,0,0,1
13815,3234,8.0,3.0,0.0,765.0,0,0,0,0,0,0,0,1
13816,3227,7.0,2.0,0.0,1337.0,0,0,0,0,0,0,1,1
13817,3225,105.0,2.0,20.0,432.0,0,1,0,0,0,0,0,1
13818,3222,10.0,3.0,2.0,21.0,0,0,0,0,1,0,0,2
13819,3199,129.0,0.0,24.0,222.0,0,0,0,1,0,0,0,3
13821,3192,32.0,4.0,13.0,88.0,0,0,0,1,0,0,0,1
13822,3181,6.0,0.0,1.0,207.0,0,0,0,0,0,0,1,2857
13823,3178,19.0,4.0,0.0,201.0,0,0,0,0,0,0,1,2
13824,3177,190.0,9.0,10.0,170.0,0,0,0,1,0,0,0,4
13825,3171,72.0,3.0,10.0,780.0,0,0,0,1,0,0,0,150
13826,3168,5.0,0.0,0.0,216.0,0,0,0,1,0,0,0,2
13827,3165,43.0,0.0,32.0,357.0,0,0,0,1,0,0,0,1
13828,3162,47.0,4.0,6.0,169.0,0,0,0,1,0,0,0,1
13829,3153,13.0,2.0,3.0,69.0,0,0,0,0,1,0,0,1
13830,3152,21.0,0.0,6.0,401.0,0,0,0,0,0,1,0,5
13831,3150,3.0,0.0,7.0,874.0,0,0,0,1,0,0,0,1
13832,3148,8.0,19.0,0.0,59.0,0,0,0,0,0,1,0,1
13833,3141,203.0,1.0,22.0,584.0,0,0,0,1,0,0,0,1
13834,3134,3.0,0.0,0.0,31.0,0,0,0,0,1,0,0,3039
13835,3130,19.0,0.0,1.0,238.0,0,0,0,0,0,0,1,687
13836,3123,9.0,1.0,0.0,5641.0,0,0,0,0,1,0,0,2
13837,3115,1.0,1.0,1.0,70.0,0,0,0,1,0,0,0,1
13838,3115,5.0,3.0,0.0,200.0,0,0,0,1,0,0,0,2
13839,3115,19.0,0.0,3.0,247.0,0,0,0,0,0,0,1,1946
13840,3108,12.0,1.0,1.0,1549.0,0,0,0,0,0,0,0,2
13841,3102,1.0,2.0,0.0,914.0,0,0,0,0,1,0,0,1
13842,3099,1.0,1.0,0.0,8557.0,0,0,0,1,0,0,0,1
13843,3097,102.0,1.0,42.0,201.0,0,0,0,1,0,0,0,1
13844,3096,69.0,1.0,5.0,415.0,0,0,0,1,0,0,0,1
13845,3092,13.0,2.0,4.0,345.0,0,0,0,0,0,1,0,1
13846,3091,17.0,0.0,3.0,160.0,0,0,1,0,0,0,0,1
13847,3087,20.0,0.0,1.0,125.0,0,0,0,0,0,0,1,2039
13848,3086,34.0,3.0,2.0,56.0,0,0,0,1,0,0,0,1
13849,3086,12.0,0.0,1.0,106.0,0,0,0,1,0,0,0,11
13850,3082,73.0,2.0,16.0,127.0,0,0,0,0,0,0,1,1
13851,3080,10.0,0.0,0.0,745.0,0,0,0,1,0,0,0,1
13852,3079,8.0,1.0,3.0,217.0,0,0,0,0,1,0,0,1
13853,3076,3.0,4.0,0.0,369.0,0,0,0,1,0,0,0,1
13854,3075,17.0,0.0,0.0,70.0,0,0,0,1,0,0,0,1
13855,3062,249.0,2.0,49.0,526.0,0,0,0,0,0,1,0,1
13856,3061,14.0,2.0,3.0,45.0,0,0,0,1,0,0,0,1
13857,3059,9.0,0.0,5.0,471.0,0,1,0,0,0,0,0,1
13858,3058,4.0,0.0,0.0,143.0,0,0,0,0,0,1,0,1
13859,3053,20.0,0.0,2.0,374.0,0,0,0,1,0,0,0,1
13860,3043,266.0,1.0,9.0,177.0,0,0,0,1,0,0,0,6
13861,3042,22.0,3.0,1.0,128.0,0,0,0,1,0,0,0,9
13862,3041,0.0,0.0,0.0,237.0,0,0,0,1,0,0,0,1
13863,3041,18.0,0.0,0.0,1066.0,0,0,0,0,0,0,0,2118
13864,3037,48.0,0.0,2.0,183.0,0,0,0,0,0,0,1,1
13865,3036,3.0,0.0,0.0,197.0,0,0,0,0,0,1,0,24
13866,3034,7.0,7.0,1.0,2234.0,0,0,0,0,1,0,0,1
13867,3028,1.0,0.0,0.0,501.0,0,0,0,1,0,0,0,1
13868,3024,6.0,4.0,0.0,35.0,0,0,0,1,0,0,0,1
13869,3023,10.0,1.0,0.0,69.0,0,0,0,0,0,0,1,1
13870,3022,31.0,0.0,12.0,644.0,0,0,0,0,0,1,0,1
13871,3021,35.0,4.0,18.0,364.0,0,0,0,0,0,0,1,2
13872,3013,12.0,5.0,0.0,43.0,0,0,0,0,0,0,1,367
13873,3002,7.0,0.0,3.0,313.0,0,0,1,0,0,0,0,4
13874,3001,30.0,0.0,16.0,37.0,0,0,0,1,0,0,0,1
13875,3000,4.0,0.0,0.0,90.0,0,0,0,1,0,0,0,1
13876,2991,9.0,0.0,0.0,471.0,0,0,0,1,0,0,0,1
13877,2991,58.0,0.0,10.0,171.0,0,0,0,0,0,1,0,1000
13878,2988,14.0,2.0,2.0,283.0,0,0,1,0,0,0,0,1
13879,2988,5.0,1.0,1.0,32.0,0,0,0,1,0,0,0,3
13880,2981,12.0,3.0,0.0,145.0,0,0,0,0,0,0,1,2025
13881,2980,105.0,1.0,6.0,278.0,0,0,0,0,0,0,1,1
13882,2974,10.0,4.0,5.0,69.0,0,0,0,0,1,0,0,1
13883,2974,12.0,0.0,1.0,954.0,0,0,0,1,0,0,0,1
13884,2972,42.0,2.0,3.0,176.0,0,0,0,1,0,0,0,51
13885,2971,34.0,4.0,21.0,34.0,0,0,0,0,1,0,0,1
13886,2970,28.0,3.0,6.0,607.0,0,0,0,0,0,0,1,2
13887,2970,14.0,0.0,0.0,239.0,0,0,0,0,0,0,1,2279
13888,2966,4.0,0.0,0.0,681.0,0,0,0,0,0,0,0,2642
13889,2959,28.0,3.0,7.0,235.0,0,0,0,0,0,0,1,3
13890,2959,26.0,1.0,2.0,266.0,0,0,0,0,0,0,1,1
13891,2959,55.0,3.0,6.0,97.0,0,1,0,0,0,0,0,1
13892,2958,86.0,1.0,26.0,319.0,0,0,0,0,0,0,1,2020
13893,2955,57.0,0.0,2.0,299.0,0,0,0,1,0,0,0,1
13894,2949,1.0,0.0,0.0,581.0,0,0,0,0,0,0,0,2441
13895,2947,54.0,0.0,6.0,1186.0,0,0,0,1,0,0,0,1
13896,2946,6.0,0.0,9.0,801.0,0,0,1,0,0,0,0,1
13897,2946,9.0,2.0,0.0,4033.0,0,0,0,0,1,0,0,1
13898,2944,12.0,1.0,0.0,31.0,0,0,0,0,1,0,0,1
13899,2944,19.0,1.0,11.0,188.0,0,0,0,1,0,0,0,406
13900,2943,13.0,1.0,6.0,2137.0,0,0,0,0,0,0,1,1
13901,2936,4.0,0.0,0.0,159.0,0,0,0,0,0,0,1,2455
13902,2929,18.0,1.0,0.0,81.0,0,0,0,1,0,0,0,1
13903,2928,5.0,2.0,0.0,765.0,0,0,0,1,0,0,0,1
13904,2912,110.0,6.0,29.0,1851.0,0,0,0,1,0,0,0,1
13905,2909,7.0,0.0,0.0,221.0,0,0,0,1,0,0,0,2370
13906,2902,10.0,0.0,1.0,21.0,0,0,0,0,0,0,1,2
13907,2900,10.0,0.0,0.0,79.0,0,0,0,0,0,0,1,2
13908,2899,17.0,0.0,1.0,361.0,0,0,0,1,0,0,0,2
13909,2898,9.0,0.0,1.0,602.0,0,0,0,0,0,0,1,1
13910,2894,3.0,0.0,0.0,68.0,0,0,1,0,0,0,0,1
13911,2873,19.0,2.0,0.0,291.0,0,0,0,0,0,0,1,1
13912,2872,11.0,2.0,6.0,56.0,0,0,0,0,0,1,0,1
13913,2872,3.0,0.0,0.0,443.0,0,0,0,1,0,0,0,1
13914,2862,61.0,0.0,6.0,151.0,0,0,0,1,0,0,0,1
13915,2858,7.0,7.0,3.0,39.0,0,0,0,1,0,0,0,5
13916,2852,165.0,2.0,119.0,65.0,0,0,0,1,0,0,0,1
13917,2852,93.0,8.0,12.0,241.0,0,0,0,0,0,0,1,2
13918,2851,5.0,1.0,0.0,117.0,0,0,0,1,0,0,0,1
13919,2851,36.0,4.0,4.0,2027.0,0,0,1,0,0,0,0,1
13920,2850,2.0,1.0,1.0,647.0,1,0,0,0,0,0,0,1
13921,2845,2.0,1.0,1.0,21.0,0,0,0,1,0,0,0,424
13922,2843,19.0,0.0,3.0,31.0,0,0,0,1,0,0,0,11
13923,2841,15.0,2.0,0.0,290.0,0,0,0,0,0,0,1,1
13924,2839,54.0,0.0,11.0,259.0,1,0,0,0,0,0,0,21
13925,2838,38.0,0.0,1.0,17.0,0,0,0,0,0,1,0,28
13926,2833,33.0,6.0,3.0,4276.0,0,0,0,0,0,0,1,2
13927,2832,23.0,0.0,0.0,178.0,0,0,0,1,0,0,0,1
13928,2832,7.0,0.0,1.0,82.0,0,0,0,0,1,0,0,3
13929,2822,10.0,0.0,1.0,916.0,0,0,0,0,0,0,1,1
13930,2807,4.0,6.0,2.0,76.0,0,0,0,1,0,0,0,1
13931,2799,14.0,1.0,4.0,303.0,0,0,1,0,0,0,0,1
13932,2797,2.0,0.0,0.0,129.0,0,1,0,0,0,0,0,1
13933,2795,12.0,1.0,1.0,154.0,0,0,0,1,0,0,0,1
13934,2793,4.0,4.0,0.0,619.0,0,0,0,0,1,0,0,1
13935,2789,3.0,1.0,1.0,113.0,1,0,0,0,0,0,0,1
13936,2777,41.0,3.0,4.0,46.0,0,0,0,0,1,0,0,1
13937,2777,14.0,0.0,1.0,715.0,0,0,0,0,0,0,1,1681
13938,2774,8.0,0.0,1.0,500.0,0,0,0,1,0,0,0,1
13940,2762,7.0,0.0,0.0,327.0,0,0,0,0,0,0,1,2416
13941,2759,75.0,4.0,12.0,1103.0,0,0,0,0,0,1,0,1002
13942,2758,2.0,0.0,1.0,167.0,0,0,0,1,0,0,0,1
13943,2753,17.0,0.0,0.0,176.0,0,0,0,0,0,0,1,1958
13944,2749,1.0,0.0,0.0,41.0,0,0,0,1,0,0,0,4
13945,2743,3.0,0.0,1.0,247.0,0,0,0,0,0,0,1,1
13946,2740,2.0,0.0,0.0,309.0,0,0,0,0,0,0,1,6
13947,2740,15.0,2.0,1.0,28.0,0,0,0,0,1,0,0,4
13948,2737,4.0,0.0,0.0,178.0,0,0,0,1,0,0,0,1
13949,2726,17.0,0.0,1.0,309.0,0,0,0,0,0,0,1,25
13950,2718,22.0,0.0,0.0,216.0,0,0,0,0,0,0,1,1368
13951,2713,8.0,1.0,0.0,8822.0,0,0,0,1,0,0,0,2
13952,2712,14.0,4.0,1.0,983.0,0,0,0,0,1,0,0,864
13953,2711,8.0,0.0,5.0,113.0,0,0,0,0,0,0,1,2094
13954,2706,5.0,1.0,0.0,26.0,0,0,0,0,1,0,0,1
13955,2705,4.0,0.0,3.0,16.0,0,0,0,1,0,0,0,1159
13956,2703,40.0,0.0,6.0,215.0,0,0,0,1,0,0,0,1
13957,2702,15.0,1.0,0.0,1522.0,0,0,0,0,0,0,0,3
13958,2698,26.0,0.0,0.0,332.0,0,0,0,1,0,0,0,1
13959,2692,21.0,0.0,5.0,315.0,0,0,0,0,0,0,1,1
13960,2689,9.0,3.0,0.0,237.0,0,0,0,0,0,0,1,9
13961,2685,44.0,0.0,4.0,206.0,0,0,0,0,0,0,1,1
13962,2682,17.0,1.0,3.0,107.0,0,0,0,1,0,0,0,1
13963,2682,56.0,5.0,6.0,100.0,0,0,0,1,0,0,0,1
13964,2680,4.0,3.0,1.0,872.0,0,0,0,1,0,0,0,1
13965,2679,26.0,0.0,0.0,222.0,0,0,0,0,0,0,1,7
13966,2679,9.0,0.0,3.0,124.0,0,0,0,0,0,0,1,2136
13967,2676,7.0,0.0,0.0,592.0,0,0,0,0,0,0,0,2167
13968,2672,5.0,3.0,0.0,254.0,0,0,0,1,0,0,0,4
13969,2671,5.0,0.0,0.0,248.0,0,0,0,0,0,0,1,2279
13970,2669,3.0,1.0,1.0,110.0,0,0,0,0,0,0,1,1624
13971,2669,7.0,0.0,1.0,598.0,0,0,0,1,0,0,0,10
13972,2669,14.0,2.0,0.0,253.0,0,0,0,1,0,0,0,1
13973,2660,9.0,1.0,0.0,739.0,0,0,0,0,0,0,1,1
13974,2660,3.0,1.0,1.0,235.0,0,0,0,1,0,0,0,1
13975,2660,2.0,0.0,0.0,7137.0,0,0,0,1,0,0,0,1
13976,2658,2.0,1.0,0.0,73.0,0,0,0,0,0,1,0,1
13977,2657,15.0,0.0,1.0,245.0,0,0,0,0,0,0,1,2152
13978,2655,80.0,14.0,12.0,535.0,0,1,0,0,0,0,0,126
13979,2654,2.0,4.0,1.0,63.0,0,0,0,1,0,0,0,1
13980,2646,7.0,0.0,0.0,737.0,0,0,0,0,0,0,1,1
13981,2631,14.0,1.0,3.0,806.0,0,0,0,0,0,0,1,1
13982,2626,12.0,3.0,0.0,75.0,0,0,0,0,0,0,1,1
13983,2626,45.0,1.0,8.0,190.0,0,0,0,1,0,0,0,7
13984,2620,13.0,20.0,3.0,186.0,0,1,0,0,0,0,0,1
13985,2617,11.0,12.0,11.0,200.0,0,0,0,1,0,0,0,305
